date,avalanche,dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2016-10-01,0,1475280000,2016-10-01 00:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.85,,268.74,269.96,266.36,277.77,1019.0,,,77.0,1.47,218.0,,,,,,95.0,804.0,Clouds,overcast clouds,04n
2016-10-01,0,1475283600,2016-10-01 01:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.73,,268.78,269.66,266.29,277.69,1018.0,,,78.0,1.57,229.0,,,,,,96.0,804.0,Clouds,overcast clouds,04n
2016-10-01,0,1475287200,2016-10-01 02:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.36,,268.71,269.17,265.74,277.14,1018.0,,,80.0,1.61,230.0,,,,,,99.0,804.0,Clouds,overcast clouds,04n
2016-10-01,0,1475290800,2016-10-01 03:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.48,,268.98,269.51,265.87,277.15,1017.0,,,81.0,1.49,230.0,,,,,,95.0,804.0,Clouds,overcast clouds,04n
2016-10-01,0,1475294400,2016-10-01 04:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.43,,269.21,269.61,265.88,277.03,1017.0,,,83.0,1.4,225.0,,,,,,99.0,804.0,Clouds,overcast clouds,04n
2016-10-01,0,1475298000,2016-10-01 05:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.32,,269.39,269.54,265.73,276.9,1017.0,,,85.0,1.37,218.0,,,,,,99.0,804.0,Clouds,overcast clouds,04n
2016-10-01,0,1475301600,2016-10-01 06:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.63,,269.55,271.63,265.33,277.09,1017.0,,,84.0,0.8,215.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2016-10-01,0,1475305200,2016-10-01 07:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,272.45,,269.78,272.45,267.21,277.49,1017.0,,,80.0,1.0,217.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2016-10-01,0,1475308800,2016-10-01 08:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,274.1,,269.87,274.1,269.1,278.71,1017.0,,,71.0,0.92,200.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2016-10-01,0,1475312400,2016-10-01 09:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,275.14,,269.71,275.14,270.54,279.37,1017.0,,,65.0,1.33,189.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
