date,avalanche,dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2015-10-01,0,1443657600,2015-10-01 00:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,267.0,,266.41,264.42,262.09,271.6,1026.0,,,95.0,1.48,103.0,,,,0.24,,100.0,600.0,Snow,light snow,13n
2015-10-01,0,1443661200,2015-10-01 01:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,266.39,,265.8,263.04,261.59,270.97,1026.0,,,95.0,1.86,103.0,,,,0.28,,99.0,600.0,Snow,light snow,13n
2015-10-01,0,1443664800,2015-10-01 02:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,265.55,,265.08,261.91,260.99,270.23,1026.0,,,96.0,1.96,107.0,,,,0.25,,98.0,600.0,Snow,light snow,13n
2015-10-01,0,1443668400,2015-10-01 03:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,265.09,,264.74,261.57,260.56,269.78,1026.0,,,97.0,1.84,105.0,,,,0.19,,100.0,600.0,Snow,light snow,13n
2015-10-01,0,1443672000,2015-10-01 04:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,264.62,,264.16,261.1,260.14,269.48,1026.0,,,96.0,1.8,102.0,,,,0.15,,100.0,600.0,Snow,light snow,13n
2015-10-01,0,1443675600,2015-10-01 05:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,264.36,,263.9,260.9,259.71,269.04,1026.0,,,96.0,1.74,101.0,,,,0.13,,99.0,600.0,Snow,light snow,13n
2015-10-01,0,1443679200,2015-10-01 06:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,264.09,,263.75,260.86,259.41,268.94,1027.0,,,97.0,1.6,107.0,,,,0.11,,100.0,600.0,Snow,light snow,13d
2015-10-01,0,1443682800,2015-10-01 07:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,266.18,,265.83,263.31,265.77,268.18,1027.0,,,97.0,1.57,102.0,,,,,,82.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443686400,2015-10-01 08:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,268.68,,267.7,265.37,265.88,269.13,1027.0,,,92.0,2.08,105.0,,,,,,80.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443690000,2015-10-01 09:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,267.35,,266.13,263.65,262.79,271.08,1027.0,,,90.0,2.2,101.0,,,,,,77.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443693600,2015-10-01 10:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,268.23,,266.2,264.58,263.95,271.95,1026.0,,,84.0,2.28,102.0,,,,,,71.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443697200,2015-10-01 11:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.51,,269.29,268.38,266.77,272.18,1026.0,,,83.0,2.33,104.0,,,,,,68.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443700800,2015-10-01 12:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.61,,269.1,268.66,267.77,272.18,1026.0,,,81.0,2.19,103.0,,,,,,71.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443704400,2015-10-01 13:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,269.26,,266.8,265.93,264.66,272.83,1025.0,,,81.0,2.17,99.0,,,,,,84.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443708000,2015-10-01 14:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,269.65,,267.18,266.31,265.01,273.15,1025.0,,,81.0,2.23,96.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2015-10-01,0,1443711600,2015-10-01 15:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,269.49,,267.17,266.32,264.6,273.22,1026.0,,,82.0,2.08,98.0,,,,,,99.0,804.0,Clouds,overcast clouds,04d
2015-10-01,0,1443715200,2015-10-01 16:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,269.14,,266.68,266.2,264.11,272.98,1027.0,,,81.0,1.88,97.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2015-10-01,0,1443718800,2015-10-01 17:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,268.54,,266.78,266.1,263.37,272.4,1027.0,,,86.0,1.52,95.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2015-10-01,0,1443722400,2015-10-01 18:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,267.99,,267.27,265.35,262.73,272.03,1028.0,,,94.0,1.59,94.0,,,,0.1,,100.0,600.0,Snow,light snow,13n
2015-10-01,0,1443726000,2015-10-01 19:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,267.27,,267.04,264.36,262.0,271.5,1029.0,,,98.0,1.68,95.0,,,,0.31,,100.0,600.0,Snow,light snow,13n
2015-10-01,0,1443729600,2015-10-01 20:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,266.89,,266.89,264.16,261.6,271.28,1029.0,,,100.0,1.55,95.0,,,,0.52,,100.0,601.0,Snow,snow,13n
2015-10-01,0,1443733200,2015-10-01 21:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,266.88,,266.88,264.24,261.54,271.33,1029.0,,,100.0,1.5,94.0,,,,0.61,,100.0,601.0,Snow,snow,13n
2015-10-01,0,1443736800,2015-10-01 22:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,266.96,,266.96,264.51,261.91,271.52,1030.0,,,100.0,1.41,94.0,,,,0.66,,100.0,601.0,Snow,snow,13n
2015-10-01,0,1443740400,2015-10-01 23:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,267.23,,267.11,267.23,262.22,271.84,1029.0,,,99.0,1.22,96.0,,,,0.77,,100.0,601.0,Snow,snow,13n
