date,avalanche,dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2018-10-01,0,1538352000,2018-10-01 00:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.82,,271.33,271.82,266.22,276.44,1016.0,,,96.0,1.33,289.0,,,,,,81.0,803.0,Clouds,broken clouds,04n
2018-10-01,0,1538355600,2018-10-01 01:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.16,,271.16,269.04,265.74,275.92,1015.0,,,100.0,1.55,294.0,,,,,,75.0,803.0,Clouds,broken clouds,04n
2018-10-01,0,1538359200,2018-10-01 02:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.23,,270.99,268.93,265.96,276.19,1014.0,,,98.0,1.67,291.0,,,,,,76.0,803.0,Clouds,broken clouds,04n
2018-10-01,0,1538362800,2018-10-01 03:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,270.88,,270.64,268.39,265.52,275.67,1014.0,,,98.0,1.76,286.0,,,,,,73.0,803.0,Clouds,broken clouds,04n
2018-10-01,0,1538366400,2018-10-01 04:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,266.05,,265.82,263.38,265.47,266.33,1013.0,,,98.0,1.46,284.0,,,,,,86.0,804.0,Clouds,overcast clouds,04n
2018-10-01,0,1538370000,2018-10-01 05:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.12,,270.38,269.06,265.8,276.11,1013.0,,,94.0,1.51,284.0,,,,,,85.0,804.0,Clouds,overcast clouds,04n
2018-10-01,0,1538373600,2018-10-01 06:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.17,,270.05,268.77,265.69,276.2,1013.0,,,91.0,1.73,289.0,,,,,,96.0,804.0,Clouds,overcast clouds,04d
2018-10-01,0,1538377200,2018-10-01 07:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.5,,269.98,268.71,265.7,276.37,1013.0,,,88.0,2.05,297.0,,,,0.16,,90.0,600.0,Snow,light snow,13d
2018-10-01,0,1538380800,2018-10-01 08:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,267.04,,265.03,263.04,266.47,267.58,1014.0,,,84.0,2.38,305.0,,,,0.17,,86.0,600.0,Snow,light snow,13d
2018-10-01,0,1538384400,2018-10-01 09:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,268.21,,265.62,264.15,267.33,269.38,1013.0,,,80.0,2.61,311.0,,,,0.13,,95.0,600.0,Snow,light snow,13d
2018-10-01,0,1538388000,2018-10-01 10:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,269.18,,265.36,265.22,267.43,271.48,1013.0,,,72.0,2.68,310.0,,,,,,86.0,804.0,Clouds,overcast clouds,04d
2018-10-01,0,1538391600,2018-10-01 11:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,270.34,,264.59,266.6,268.97,271.28,1012.0,,,61.0,2.68,315.0,,,,,,84.0,803.0,Clouds,broken clouds,04d
2018-10-01,0,1538395200,2018-10-01 12:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,270.0,,263.49,266.0,268.73,271.68,1011.0,,,57.0,2.87,329.0,,,,,,64.0,803.0,Clouds,broken clouds,04d
2018-10-01,0,1538398800,2018-10-01 13:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,269.18,,262.11,264.78,267.43,271.48,1011.0,,,54.0,3.1,331.0,,,,,,81.0,803.0,Clouds,broken clouds,04d
2018-10-01,0,1538402400,2018-10-01 14:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,268.18,,260.95,263.69,266.43,270.48,1012.0,,,53.0,2.99,333.0,,,,,,97.0,804.0,Clouds,overcast clouds,04d
2018-10-01,0,1538406000,2018-10-01 15:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,267.7,,260.91,263.26,266.13,270.87,1013.0,,,55.0,2.85,334.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2018-10-01,0,1538409600,2018-10-01 16:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,266.99,,260.82,262.6,265.63,270.97,1013.0,,,58.0,2.69,334.0,,,,,,96.0,804.0,Clouds,overcast clouds,04d
2018-10-01,0,1538413200,2018-10-01 17:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,266.19,,260.97,261.79,264.83,270.07,1014.0,,,63.0,2.57,328.0,,,,,,82.0,803.0,Clouds,broken clouds,04d
2018-10-01,0,1538416800,2018-10-01 18:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,265.06,,261.05,260.73,264.13,268.97,1016.0,,,70.0,2.36,327.0,,,,,,33.0,802.0,Clouds,scattered clouds,03n
2018-10-01,0,1538420400,2018-10-01 19:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,264.5,,261.27,260.16,263.53,268.87,1017.0,,,75.0,2.3,329.0,,,,,,51.0,803.0,Clouds,broken clouds,04n
2018-10-01,0,1538424000,2018-10-01 20:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,263.68,,261.18,259.36,263.23,268.87,1017.0,,,80.0,2.19,330.0,,,,,,64.0,803.0,Clouds,broken clouds,04n
2018-10-01,0,1538427600,2018-10-01 21:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,267.91,,265.19,264.61,262.05,272.63,1018.0,,,79.0,1.99,331.0,,,,,,60.0,803.0,Clouds,broken clouds,04n
2018-10-01,0,1538431200,2018-10-01 22:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,261.79,,259.46,258.18,261.73,267.27,1018.0,,,81.0,1.62,320.0,,,,,,45.0,802.0,Clouds,scattered clouds,03n
2018-10-01,0,1538434800,2018-10-01 23:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,266.78,,264.5,263.76,260.79,271.23,1018.0,,,82.0,1.7,322.0,,,,,,54.0,803.0,Clouds,broken clouds,04n
2018-10-02,0,1538438400,2018-10-02 00:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,265.77,,263.51,263.0,260.14,270.53,1019.0,,,82.0,1.49,330.0,,,,,,52.0,803.0,Clouds,broken clouds,04n
2018-10-02,0,1538442000,2018-10-02 01:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,265.6,,263.06,262.81,260.05,270.36,1019.0,,,80.0,1.49,331.0,,,,,,77.0,803.0,Clouds,broken clouds,04n
2018-10-02,0,1538445600,2018-10-02 02:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,265.39,,262.43,262.39,259.85,270.06,1020.0,,,77.0,1.58,332.0,,,,,,55.0,803.0,Clouds,broken clouds,04n
2018-10-02,0,1538449200,2018-10-02 03:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,261.02,,258.3,257.15,260.48,262.27,1020.0,,,78.0,1.69,332.0,,,,,,33.0,802.0,Clouds,scattered clouds,03n
2018-10-02,0,1538452800,2018-10-02 04:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,260.76,,258.18,256.65,259.88,262.97,1021.0,,,79.0,1.79,336.0,,,,,,29.0,802.0,Clouds,scattered clouds,03n
2018-10-02,0,1538456400,2018-10-02 05:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,264.72,,262.06,264.72,259.48,269.37,1022.0,,,79.0,1.33,344.0,,,,,,3.0,800.0,Clear,sky is clear,01n
2018-10-02,0,1538460000,2018-10-02 06:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,265.25,,262.29,265.25,259.81,269.74,1022.0,,,77.0,1.25,337.0,,,,,,32.0,802.0,Clouds,scattered clouds,03d
2018-10-02,0,1538463600,2018-10-02 07:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,266.89,,261.99,264.3,261.0,271.16,1022.0,,,65.0,1.48,331.0,,,,,,46.0,802.0,Clouds,scattered clouds,03d
2018-10-02,0,1538467200,2018-10-02 08:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,269.72,,261.07,267.47,263.59,273.83,1021.0,,,47.0,1.51,333.0,,,,,,7.0,800.0,Clear,sky is clear,01d
2018-10-02,0,1538470800,2018-10-02 09:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,272.57,,260.13,270.95,266.48,276.76,1019.0,,,34.0,1.37,347.0,,,,,,1.0,800.0,Clear,sky is clear,01d
2018-10-02,0,1538474400,2018-10-02 10:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,274.57,,260.41,273.27,268.56,278.7,1018.0,,,30.0,1.34,39.0,,,,,,54.0,803.0,Clouds,broken clouds,04d
2018-10-02,0,1538478000,2018-10-02 11:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,275.8,,261.0,274.63,269.88,279.9,1018.0,,,29.0,1.36,20.0,,,,,,26.0,802.0,Clouds,scattered clouds,03d
2018-10-02,0,1538481600,2018-10-02 12:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,276.62,,262.03,275.53,270.9,280.88,1018.0,,,30.0,1.38,357.0,,,,,,24.0,801.0,Clouds,few clouds,02d
2018-10-02,0,1538485200,2018-10-02 13:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,277.19,,263.55,275.87,271.49,281.47,1017.0,,,33.0,1.6,351.0,,,,,,24.0,801.0,Clouds,few clouds,02d
2018-10-02,0,1538488800,2018-10-02 14:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,274.27,,261.88,272.61,273.73,274.98,1018.0,,,35.0,1.54,359.0,,,,,,18.0,801.0,Clouds,few clouds,02d
2018-10-02,0,1538492400,2018-10-02 15:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,277.38,,265.31,276.23,271.74,281.91,1018.0,,,38.0,1.49,1.0,,,,,,6.0,800.0,Clear,sky is clear,01d
2018-10-02,0,1538496000,2018-10-02 16:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,276.75,,265.95,275.6,271.03,281.53,1019.0,,,42.0,1.43,345.0,,,,,,6.0,800.0,Clear,sky is clear,01d
