date,avalanche,dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2009-10-01,0,1254355200,2009-10-01 00:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,272.6,,271.2,272.6,266.93,277.93,1018.0,,,89.0,1.31,268.0,,,,,,49.0,802.0,Clouds,scattered clouds,03n
2009-10-01,0,1254358800,2009-10-01 01:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,272.58,,271.71,272.58,266.33,277.97,1018.0,,,93.0,1.29,276.0,,,,,,55.0,803.0,Clouds,broken clouds,04n
2009-10-01,0,1254362400,2009-10-01 02:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,272.53,,271.66,272.53,266.33,277.93,1018.0,,,93.0,1.26,277.0,,,,,,82.0,803.0,Clouds,broken clouds,04n
2009-10-01,0,1254366000,2009-10-01 03:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.91,,271.17,271.91,266.7,277.16,1018.0,,,94.0,1.08,278.0,,,,,,88.0,804.0,Clouds,overcast clouds,04n
2009-10-01,0,1254369600,2009-10-01 04:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.8,,271.06,271.8,266.57,276.95,1018.0,,,94.0,1.24,276.0,,,,,,93.0,804.0,Clouds,overcast clouds,04n
2009-10-01,0,1254373200,2009-10-01 05:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,272.12,,271.38,272.12,266.92,277.21,1017.0,,,94.0,1.22,274.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2009-10-01,0,1254376800,2009-10-01 06:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,271.92,,271.18,271.92,266.62,277.0,1016.0,,,94.0,1.16,281.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2009-10-01,0,1254380400,2009-10-01 07:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,272.92,,271.91,272.92,267.65,277.97,1016.0,,,92.0,1.1,276.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2009-10-01,0,1254384000,2009-10-01 08:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,275.82,,272.47,275.82,270.46,280.65,1016.0,,,78.0,1.07,279.0,,,,,,62.0,803.0,Clouds,broken clouds,04d
2009-10-01,0,1254387600,2009-10-01 09:00:00 +0000 UTC,7200.0,Dent Parrachee,45.291944,6.756111,278.61,,270.84,278.61,273.19,283.04,1016.0,,,56.0,1.18,283.0,,,,,,50.0,802.0,Clouds,scattered clouds,03d
