date,avalanche,dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2015-10-01,0,1443657600,2015-10-01 00:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,271.19,,270.58,269.19,265.06,275.84,1026.0,,,95.0,1.48,103.0,,,,0.24,,100.0,600.0,Snow,light snow,13n
2015-10-01,0,1443661200,2015-10-01 01:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,270.59,,269.98,267.91,265.83,275.21,1026.0,,,95.0,1.86,103.0,,,,0.28,,99.0,600.0,Snow,light snow,13n
2015-10-01,0,1443664800,2015-10-01 02:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,269.79,,269.31,266.84,265.23,274.47,1026.0,,,96.0,1.96,107.0,,,,0.25,,98.0,600.0,Snow,light snow,13n
2015-10-01,0,1443668400,2015-10-01 03:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,269.35,,268.99,266.5,264.56,274.02,1026.0,,,97.0,1.84,105.0,,,,0.19,,100.0,600.0,Snow,light snow,13n
2015-10-01,0,1443672000,2015-10-01 04:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,268.89,,268.41,266.03,264.38,273.72,1026.0,,,96.0,1.8,102.0,,,,0.15,,100.0,600.0,Snow,light snow,13n
2015-10-01,0,1443675600,2015-10-01 05:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,268.52,,268.04,265.7,263.95,273.28,1026.0,,,96.0,1.74,101.0,,,,0.13,,99.0,600.0,Snow,light snow,13n
2015-10-01,0,1443679200,2015-10-01 06:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,268.27,,267.91,265.65,263.65,273.18,1027.0,,,97.0,1.6,107.0,,,,0.11,,100.0,600.0,Snow,light snow,13d
2015-10-01,0,1443682800,2015-10-01 07:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,270.27,,269.91,267.99,264.96,272.42,1027.0,,,97.0,1.57,102.0,,,,,,82.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443686400,2015-10-01 08:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,271.5,,270.5,268.67,267.46,273.37,1027.0,,,92.0,2.08,105.0,,,,,,80.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443690000,2015-10-01 09:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,271.5,,270.24,268.52,267.03,275.32,1027.0,,,90.0,2.2,101.0,,,,,,77.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443693600,2015-10-01 10:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,272.39,,270.3,269.47,268.19,276.19,1026.0,,,84.0,2.28,102.0,,,,,,71.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443697200,2015-10-01 11:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,275.77,,273.18,273.4,273.76,276.42,1026.0,,,83.0,2.33,104.0,,,,,,68.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443700800,2015-10-01 12:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,275.87,,272.97,273.66,275.06,276.42,1026.0,,,81.0,2.19,103.0,,,,,,71.0,803.0,Clouds,broken clouds,04d
2015-10-01,0,1443704400,2015-10-01 13:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,273.41,,270.84,270.79,268.9,277.07,1025.0,,,81.0,2.17,99.0,,,,,,84.0,803.0,Clouds,broken clouds,04d
