date,avalanche,dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2021-10-01,0,1633046400,2021-10-01 00:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,274.24,,273.24,274.24,271.9,276.43,1026.0,,,93.0,0.74,178.0,,,,,,64.0,803.0,Clouds,broken clouds,04n
2021-10-01,0,1633050000,2021-10-01 01:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,273.99,,273.43,273.99,271.9,276.43,1026.0,,,96.0,0.67,172.0,,,,,,83.0,803.0,Clouds,broken clouds,04n
2021-10-01,0,1633053600,2021-10-01 02:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,273.79,,273.37,273.79,271.9,274.95,1025.0,,,97.0,0.67,140.0,,,,,,95.0,804.0,Clouds,overcast clouds,04n
2021-10-01,0,1633057200,2021-10-01 03:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,273.1,,272.85,273.1,271.29,275.87,1025.0,,,98.0,0.75,122.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2021-10-01,0,1633060800,2021-10-01 04:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,273.7,,273.42,273.7,271.29,275.87,1025.0,,,98.0,0.76,118.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2021-10-01,0,1633064400,2021-10-01 05:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,272.62,,272.38,272.62,270.74,275.32,1025.0,,,98.0,0.89,120.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2021-10-01,0,1633068000,2021-10-01 06:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,273.63,,273.21,273.63,271.29,275.8,1025.0,,,97.0,0.9,125.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2021-10-01,0,1633071600,2021-10-01 07:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,273.45,,273.05,273.45,271.66,274.57,1025.0,,,97.0,1.02,136.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2021-10-01,0,1633075200,2021-10-01 08:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,275.75,,274.43,275.75,272.5,277.47,1025.0,,,91.0,1.2,143.0,,,,,,97.0,804.0,Clouds,overcast clouds,04d
2021-10-01,0,1633078800,2021-10-01 09:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,276.72,,273.6,276.72,272.94,279.07,1025.0,,,80.0,1.27,146.0,,,,,,71.0,803.0,Clouds,broken clouds,04d
2021-10-01,0,1633082400,2021-10-01 10:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,278.14,,274.08,277.15,274.05,281.11,1024.0,,,75.0,1.45,161.0,,,,,,61.0,803.0,Clouds,broken clouds,04d
2021-10-01,0,1633086000,2021-10-01 11:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,279.17,,272.92,277.85,275.39,282.77,1022.0,,,64.0,1.86,161.0,,,,,,51.0,803.0,Clouds,broken clouds,04d
2021-10-01,0,1633089600,2021-10-01 12:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,278.55,,270.79,276.88,275.95,281.85,1021.0,,,56.0,2.11,181.0,,,,,,69.0,803.0,Clouds,broken clouds,04d
2021-10-01,0,1633093200,2021-10-01 13:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,278.83,,269.91,277.26,275.95,281.85,1021.0,,,51.0,2.05,190.0,,,,,,53.0,803.0,Clouds,broken clouds,04d
2021-10-01,0,1633096800,2021-10-01 14:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,279.25,,269.54,277.94,276.43,282.4,1020.0,,,48.0,1.86,200.0,,,,,,47.0,802.0,Clouds,scattered clouds,03d
2021-10-01,0,1633100400,2021-10-01 15:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,278.31,,268.77,277.33,276.5,280.74,1020.0,,,48.0,1.46,200.0,,,,,,30.0,802.0,Clouds,scattered clouds,03d
2021-10-01,0,1633104000,2021-10-01 16:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,277.13,,268.04,277.13,276.34,278.28,1020.0,,,49.0,1.04,187.0,,,,,,69.0,803.0,Clouds,broken clouds,04d
2021-10-01,0,1633107600,2021-10-01 17:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,276.03,,270.46,276.03,274.12,277.73,1021.0,,,65.0,1.14,151.0,,,,,,97.0,804.0,Clouds,overcast clouds,04d
