date,avalanche,dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2006-10-01,0,1159660800,2006-10-01 00:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,274.7,,272.25,274.7,273.86,275.07,1018.0,,,83.0,1.01,226.0,,0.44,,,,98.0,500.0,Rain,light rain,10n
2006-10-01,0,1159664400,2006-10-01 01:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,274.73,,272.98,274.73,273.76,274.77,1019.0,,,88.0,1.03,218.0,,0.5,,,,94.0,500.0,Rain,light rain,10n
2006-10-01,0,1159668000,2006-10-01 02:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,274.75,,273.29,274.75,273.76,274.82,1018.0,,,90.0,1.08,239.0,,0.21,,,,97.0,500.0,Rain,light rain,10n
2006-10-01,0,1159671600,2006-10-01 03:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,274.71,,273.1,274.71,273.76,274.82,1018.0,,,89.0,1.22,241.0,,0.19,,,,96.0,500.0,Rain,light rain,10n
2006-10-01,0,1159675200,2006-10-01 04:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,274.86,,274.0,274.86,273.56,275.02,1018.0,,,94.0,1.17,254.0,,0.18,,,,91.0,500.0,Rain,light rain,10n
2006-10-01,0,1159678800,2006-10-01 05:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,274.82,,274.11,274.82,273.56,275.02,1018.0,,,95.0,1.01,233.0,,0.17,,,,99.0,500.0,Rain,light rain,10n
2006-10-01,0,1159682400,2006-10-01 06:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,274.98,,274.12,274.98,273.36,275.22,1019.0,,,94.0,1.09,243.0,,,,,,99.0,804.0,Clouds,overcast clouds,04d
2006-10-01,0,1159686000,2006-10-01 07:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,275.46,,274.6,275.46,273.56,275.7,1019.0,,,94.0,1.12,233.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2006-10-01,0,1159689600,2006-10-01 08:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,275.96,,274.79,274.81,273.96,276.42,1019.0,,,92.0,1.36,229.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2006-10-01,0,1159693200,2006-10-01 09:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,276.93,,275.9,275.51,274.96,277.22,1019.0,,,93.0,1.65,223.0,,,,,,99.0,804.0,Clouds,overcast clouds,04d
2006-10-01,0,1159696800,2006-10-01 10:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,278.38,,275.22,277.14,276.26,278.82,1019.0,,,80.0,1.68,218.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2006-10-01,0,1159700400,2006-10-01 11:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,279.84,,276.46,278.7,277.36,281.82,1019.0,,,79.0,1.79,212.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2006-10-01,0,1159704000,2006-10-01 12:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,280.61,,276.47,279.62,278.2,283.32,1018.0,,,75.0,1.76,213.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
