date,avalanche,dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2017-10-01,0,1506816000,2017-10-01 00:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,277.81,,277.81,277.81,270.16,282.48,1019.0,,,100.0,0.64,279.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2017-10-01,0,1506819600,2017-10-01 01:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,277.78,,277.78,277.78,269.96,282.51,1019.0,,,100.0,0.43,288.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2017-10-01,0,1506823200,2017-10-01 02:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,277.82,,277.82,277.82,270.06,282.47,1019.0,,,100.0,0.39,317.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2017-10-01,0,1506826800,2017-10-01 03:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,277.49,,277.49,277.49,269.76,282.11,1019.0,,,100.0,0.19,26.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2017-10-01,0,1506830400,2017-10-01 04:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,277.18,,277.18,277.18,269.36,281.94,1019.0,,,100.0,0.27,329.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2017-10-01,0,1506834000,2017-10-01 05:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,277.07,,277.07,277.07,268.96,281.91,1020.0,,,100.0,0.45,326.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2017-10-01,0,1506837600,2017-10-01 06:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,276.86,,276.86,276.86,269.26,281.7,1020.0,,,100.0,0.33,5.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2017-10-01,0,1506841200,2017-10-01 07:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,276.86,,276.86,276.86,269.76,281.52,1021.0,,,100.0,0.28,62.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2017-10-01,0,1506844800,2017-10-01 08:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,272.07,,270.81,272.07,270.06,272.22,1021.0,,,90.0,0.62,82.0,,,,,,100.0,804.0,Clouds,overcast clouds,04d
2017-10-01,0,1506848400,2017-10-01 09:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,273.51,,271.22,273.51,271.06,275.27,1020.0,,,83.0,0.58,68.0,,,,,,98.0,804.0,Clouds,overcast clouds,04d
2017-10-01,0,1506852000,2017-10-01 10:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,279.43,,275.7,279.43,272.26,283.59,1020.0,,,77.0,0.28,358.0,,,,,,74.0,803.0,Clouds,broken clouds,04d
2017-10-01,0,1506855600,2017-10-01 11:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,280.09,,274.6,280.09,272.86,283.93,1020.0,,,68.0,0.25,311.0,,,,,,73.0,803.0,Clouds,broken clouds,04d
2017-10-01,0,1506859200,2017-10-01 12:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,281.15,,273.4,281.15,273.56,284.78,1019.0,,,58.0,0.54,262.0,,,,,,91.0,804.0,Clouds,overcast clouds,04d
2017-10-01,0,1506862800,2017-10-01 13:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,281.64,,272.91,281.64,274.66,285.0,1019.0,,,54.0,0.66,258.0,,,,,,88.0,804.0,Clouds,overcast clouds,04d
2017-10-01,0,1506866400,2017-10-01 14:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,281.95,,272.47,281.95,274.66,285.51,1019.0,,,51.0,0.72,262.0,,,,,,87.0,804.0,Clouds,overcast clouds,04d
2017-10-01,0,1506870000,2017-10-01 15:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,281.82,,272.36,281.82,275.66,285.53,1019.0,,,51.0,0.62,270.0,,,,,,92.0,804.0,Clouds,overcast clouds,04d
2017-10-01,0,1506873600,2017-10-01 16:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,281.21,,272.33,281.21,275.06,285.08,1019.0,,,53.0,0.41,259.0,,,,,,98.0,804.0,Clouds,overcast clouds,04d
2017-10-01,0,1506877200,2017-10-01 17:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,280.23,,275.14,280.23,272.96,284.3,1020.0,,,70.0,0.12,186.0,,,,,,92.0,804.0,Clouds,overcast clouds,04d
2017-10-01,0,1506880800,2017-10-01 18:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,279.37,,272.5,279.37,273.47,283.27,1021.0,,,61.0,0.25,256.0,,,,,,91.0,804.0,Clouds,overcast clouds,04n
2017-10-01,0,1506884400,2017-10-01 19:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,278.61,,272.63,278.61,272.27,282.62,1021.0,,,65.0,0.57,266.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2017-10-01,0,1506888000,2017-10-01 20:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,278.16,,272.98,278.16,271.97,282.29,1022.0,,,69.0,0.57,283.0,,,,,,100.0,804.0,Clouds,overcast clouds,04n
2017-10-01,0,1506891600,2017-10-01 21:00:00 +0000 UTC,7200.0,Custom location,45.177398,6.719504,277.89,,274.39,277.89,271.57,282.13,1023.0,,,78.0,0.53,275.0,,,,,,98.0,804.0,Clouds,overcast clouds,04n
