,test_loss,test_accuracy,test_macro_f1,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1
0,0.37149250507354736,0.844181478023529,0.8440789580345154,0.849711000919342,0.8383838534355164,0.8464491367340088,0.8417850136756897,0.8480769395828247,0.840080976486206
1,0.39425790309906006,0.8234714269638062,0.823326826095581,0.8275862336158752,0.8191056847572327,0.8291746377944946,0.8174442052841187,0.8283796310424805,0.8182740807533264
2,0.40498799085617065,0.8668639063835144,0.8660917282104492,0.963942289352417,0.7993311285972595,0.7696737051010132,0.9695740342140198,0.8559231162071228,0.8762603402137756
3,0.3999859392642975,0.8353056907653809,0.8352594375610352,0.8718487620353699,0.8029739856719971,0.7965450882911682,0.8762677311897278,0.8324974775314331,0.8380213975906372
4,0.41594889760017395,0.807692289352417,0.8072782754898071,0.8018518686294556,0.8143460154533386,0.8310940265655518,0.7829614877700806,0.8162111639976501,0.7983454465866089
