,test_loss,test_accuracy,test_macro_f1,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1
0,0.4583122730255127,0.8234714269638062,0.8225003480911255,0.9090909361839294,0.7634228467941284,0.7293666005134583,0.9229208827018738,0.8093716502189636,0.8356290459632874
1,0.4199087917804718,0.8333333134651184,0.8330330848693848,0.8911111354827881,0.7872340679168701,0.7696737051010132,0.9006085395812988,0.8259526491165161,0.8401135802268982
2,0.5049605965614319,0.8165680766105652,0.8164074420928955,0.8617710471153259,0.7785844206809998,0.7658349275588989,0.8701825737953186,0.8109756708145142,0.8218391537666321
3,0.4787846505641937,0.8155818581581116,0.8149972558021545,0.8830274939537048,0.7647058963775635,0.7389635443687439,0.8965517282485962,0.8045976758003235,0.8253968358039856
4,0.4843524694442749,0.7751479148864746,0.7730278968811035,0.7478849291801453,0.813238799571991,0.8483685255050659,0.6977687478065491,0.7949640154838562,0.751091718673706
