,test_loss,test_accuracy,test_macro_f1,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1
0,0.35931238532066345,0.860946774482727,0.8603730201721191,0.9439252614974976,0.8003413081169128,0.7754318714141846,0.9513184428215027,0.8514226078987122,0.8693234324455261
1,0.3366401195526123,0.857988178730011,0.8579527735710144,0.8951781988143921,0.8249534368515015,0.8195777535438538,0.8985801339149475,0.8557114005088806,0.8601941466331482
2,0.3739389479160309,0.8323471546173096,0.8320858478546143,0.887417197227478,0.7878788113594055,0.7715930938720703,0.8965517282485962,0.8254619836807251,0.8387096524238586
3,0.3647783100605011,0.8451676368713379,0.8443158864974976,0.9354066848754883,0.781879186630249,0.7504798173904419,0.9452332854270935,0.8328008055686951,0.8558310270309448
4,0.37592682242393494,0.8234714269638062,0.8228716850280762,0.8097826242446899,0.8398268222808838,0.8579654693603516,0.7870182394981384,0.8331779837608337,0.8125653862953186
