,test_loss,test_accuracy,test_macro_f1,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1
0,0.41950592398643494,0.8224852085113525,0.8213732838630676,0.7975566983222961,0.8548752665519714,0.8771592974662781,0.7647058963775635,0.8354661464691162,0.807280421257019
1,0.35088592767715454,0.8540433645248413,0.853767991065979,0.9153674840927124,0.8053097128868103,0.7888675332069397,0.9229208827018738,0.8474226593971252,0.8601133823394775
2,0.47683072090148926,0.8560158014297485,0.855202317237854,0.9496402740478516,0.7906197905540466,0.7600767612457275,0.9574036598205566,0.8443496823310852,0.8660550117492676
3,0.3397241532802582,0.8550295829772949,0.8549978733062744,0.8912134170532227,0.8227611780166626,0.8176583647727966,0.8945233225822449,0.8528528213500977,0.8571429252624512
4,0.34156209230422974,0.8520709872245789,0.8518403768539429,0.9094922542572021,0.8057041168212891,0.7907869219779968,0.9168357253074646,0.8459958434104919,0.8576849699020386
